,review,rank,Actual Label,Predicted Label,tokenized,Raw Sentiment Score,Normalized Sentiment Score
77735,생각보다 허술하지 않았어요 나사 구멍이 두개 없긴했는데 없어도 큰 문제 없는 곳이라 그냥 쓰고 있어요,4,1,0,술않았어요나사구멍없긴없어도큰없는,-5.740600208708614,2.129699895645693
184924,싱킹이라 던지지도 않았는데 벌써 밑걸려서 제 손을 떠나버린것 같은 이 느낌은 뭘까요? ㅠㅠ,5,1,0,싱킹던지지도않았는데벌써밑걸려서떠나버린것뭘까요,-5.036464569599568,2.481767715200216
96109,굿 가격은 좀 별로,5,1,0,굿가격별로,-9.416427139300408,0.2917864303497959
64669,싸구려 중국산과 틀립니다.푸른색이 아닌 완전 백색입니다 강추,5,1,0,싸구려중국산틀립니다푸른색아닌백색강추,-5.313045904794617,2.3434770476026916
196305,이리 저렴한 줄 알았으면 종이로 재고 사이즈미스내서 다시 주문하는 삽질을 안했을텐데..ㅎ 쓰기편하고 좋습니다,5,1,0,이리저렴한알았으면종이재고사이즈미스내서주문삽질했을텐데편하고좋습니다,6.10691176849809,8.053455884249045
19865,모서리 부분 충격완화 되게 되어 있어서 좋아요,5,1,0,모서리충격완화되게좋아요,4.513223625941644,7.256611812970823
15161,배송은 그럭저럭이지만 임산부 잠옷으로는 편안하네요..,5,1,0,배송그럭저럭임산부잠옷으로는편안하네요,-3.612917034406532,3.193541482796734
151893,좋다는 평들이 많아서 주문했어요^^,5,1,0,좋다는평많아서주문^^,0.7129634937400883,5.3564817468700445
161628,의자는 맘에 드는데 바닥이 소리 나서 신경쓰이네요,5,1,0,의자맘드는데바닥소리나서신경쓰이네요,-5.065689772001572,2.467155113999214
113500,실밥 마무리가 좀 아쉽네요,5,1,0,실밥마무리아쉽네요,-5.755022756723925,2.1224886216380376
145501,사이즈재고주문해서 너무맘에 들어요 부속품 하나 빠져서 조금 그랫는데 검정색이 없다고 화이트달라고했는데 잘 주문한거같아요,5,1,0,사이즈재고문해맘들어요부속품빠져서랫검정색없다고화이트달라,-3.9855145320962175,3.007242733951891
73717,아이가 직접 양치한것도 아니고 제가 살살해줬는데도 불구하고 3-5일 됐는데 칫솔모가 너무 빨리 벌어져요ㅜㅜ 재구매 의사 없어요,5,1,0,직접양치한아니고살살해줬는데도불구3-5일됐는데칫솔빨리벌어져요재구매의사,-0.07828276338946813,4.960858618305266
123988,꽤 잘 뚫리는듯 해요,4,1,0,꽤뚫리는듯,0.0,5.0
25692,보조 발 받침?! 뺄때 잘 안되 나사까지 풀어 조립. 간단하다라 되어 있지만 글쎄요,4,1,0,보조발받침?!뺄안되나사풀어조립간단하다라있지만글쎄요,-4.563527060712757,2.7182364696436214
127658,다른것보다 훈한거같아요,5,1,0,훈,0.0,5.0
66512,이케아 욕실매트 이케아에 직접 가지 못하는 관계로 인테넷으로 배송받았는데~배송료 개당 받는곳도 있는데 여기는 다행히 한번만 ㅋㅋ 제품은 정말 만족스럽네요~^^,4,1,0,이케아욕실매트이케아직접관계인테넷배송받았는데배송료개당받는곳도있는데여기는다행히제품만족스럽네요~^^,1.5526886696257822,5.776344334812891
4964,나무 재질에 리스칠은 안되어있는거 같지만 부드러운 편이에요 군데군데 홈이 파여져 있는데 크게 보기 싫진 않네요 가격정도입니다 근데 유리사이즈가 딱 맞진 않네요,4,1,0,나무재질리스안되어있는거같지만부드러운군데군데홈파여져있는데크게보기싫진가격유리사이즈맞진,-1.6113973664332744,4.1943013167833625
115088,3xl은 사실 아직 안입어봣는데 xl입어보구 입어볼게용,5,1,0,xl입어봣xl입어보구입어볼게,-0.30090246221739936,4.8495487688913
74533,임부복으로샀는데 정말이뻐요 색상별로 사도될꺼같아요 ㅋㅋ,5,1,0,임부복이뻐요색상별로사도될꺼,-2.0954195045631985,3.952290247718401
159780,전에 먹어본 상품입니다,5,1,0,먹어본상품,0.16525685955654956,5.082628429778275
93598,전에 쓰던제품이 너무비싸서 저렴하길래 구매해봤는데 파란재질과 느낌이다르다고 하더라구요.. 더 종이같이 찢어지는 느낌이라고..그래도 대용량으로 자료ㅡ고 있습니다,5,1,0,쓰던제품비싸서저렴하길래구매해봤는데파란재질다르다고하더라구요종이찢어지는이라고용량자료ㅡ,0.10467764457907412,5.052338822289537
113386,맛남 젛디집오셔서 드셔보고 맛잇다하셔서 시어머니 이것저것 시켜드림 ㅅㄱㅅㄱㅌㄱㅈㄱㅈㄱㄴㄱ스깃디싣히딧딧,5,1,0,맛남젛디집오셔서드셔맛잇다하셔서시어머니시켜드림ㅅㄱㅅㄱㅌㄱㅈㄱㅈㄱㄴㄱ스깃디싣히딧딧,2.15492534053331,6.077462670266655
160945,생각보다소리큰데 12v안됩니다 교환부탁드려요ㅜ,5,1,0,소리큰데12v안됩니다교환부탁드려요,-9.103084419941299,0.4484577900293507
115982,"주먹밥, 와인 1인안주용으로 구매한건데 개시는 고기접시로 먼저 썼네용",5,1,0,주먹밥와인인안주건데개시접시먼저썼,-3.229097003496923,3.3854514982515385
64138,상처가 좀 나있지만..뭐..,5,1,0,상처나있지만,-1.7634659905006775,4.1182670047496615
12847,구멍이 잘나는것 같아요ㅜ,4,1,0,구멍잘나는것,-3.3791374266972323,3.310431286651384
136061,선만 길었으면 아쉬운이,4,1,0,선길었으면아쉬운이,-0.8210930943174847,4.589453452841258
36881,ㅂㅈㅂㅈㅂ ㄱㅈㄱㅈㄴㅈㄴㅈㄱㅊㅂㅈㄴㅈㄴㅈㄱㅈㄱㅈㄱㅈㄱㅈㄱ짖ㄴㅈㄱㅊㄱㅈㄴㅈㄴ짖ㄱㅈㄴㅈㄴㅈㄴㅊㄴㅅㅊㄴㅈㄴㅈㄴ,5,1,0,ㅂㅈㅂㅈㅂㄱㅈㄱㅈㄴㅈㄴㅈㄱㅊㅂㅈㄴㅈㄴㅈㄱㅈㄱㅈㄱㅈㄱㅈㄱ짖ㄴㅈㄱㅊㄱㅈㄴㅈㄴ짖ㄱㅈㄴㅈㄴㅈㄴㅊㄴㅅㅊㄴㅈㄴㅈㄴ,0.0,5.0
127645,"코로나로 난리잖아요. 분무기에 소분해서 현관앞에 두었어요. 식구들이 오갈때 뿌리고, 문손잡이나 현관부근에 엘베근처에 수시로 뿌려요. 사람많은곳 다녀오면 옷에다가도 뿌리구요. 그래도 뿌릴땐 숨을 들이쉬지않으려고한답니다. 가성비좋은 제품같아요.",5,1,0,코로나난리잖아요분무기소분해현관두었어요식구오갈뿌리손잡이현관부근엘베근처수시로뿌려요다녀오면옷에다가도뿌리구요뿌릴땐숨들이쉬않으려고답가성좋은제품,4.6408521957679785,7.32042609788399
2656,완전좋아 딱좋아 착용감 굿,5,1,0,딱좋아착용굿,0.3419227569939409,5.170961378496971
176160,신선하고 껍질 깨진것도 많이 없는데 양이 적은거 같아요,4,1,0,신선하고껍질깨진것도많이없는데양적은거,-1.7551982541980586,4.122400872900971
23014,해드 조준시 힘이 좀 들어가고 버튼식이 아니라 계속 누르고 있어야하는 불편함 빼고는 모두 좋아요^^,4,1,0,해드조준힘들어가고버튼식이누르고있어야하는불편함빼고는좋아요^^,6.668376208458401,8.3341881042292
56529,처음 벽지 붙여봤는데 생각보다 힘들지 않았어요. 저는 일반적인 벽이 아니구 합판으로 모양이 있는 벽이라 작게 재단을 여러번 했어야했는데 뒤에 눈끔이 있어 쉬웠어요.,5,1,0,벽지붙여봤는데힘들지않았어요일반벽아니구합판모양벽작게재단여러했어야뒤눈끔이있어쉬웠어요,2.0022205269527853,6.001110263476392
59706,시트랑같이삿는데 진차 안전하고좀음,5,1,0,시트삿진차안전하고좀음,1.0744170219391869,5.537208510969593
35539,메쉬밴드 4개 째 구매만에 제대로된 진퉁을 샀네요. 첨부터 이거 살껄... 그리고 버클 있는 줄을 12시 쪽에 달아야 합니다.,5,1,0,메쉬밴드4째구매진퉁샀네요첨부터살껄버클12시쪽달아야,0.8297841848736056,5.414892092436803
89274,4일날 도착할수 있었는데 택배사가 대리점에두고 배송을 안해줘서 오늘 받았네요 생각햇던거 보다 더 작고 중량이 가볍네요 ㅜ 가격대비 비싼데 디자인가격인가봅니다,4,1,0,4일날도착할수있었는데택배사가대리점에두배송해줘서오늘받았네요햇던거작고중량가볍네요가격대비비싼데디자인가격인가봅니다,-5.557191508638666,2.221404245680667
14158,디자인부분에서는맘에드네요~ 단지넣었을때서랍3개가서로안맞아요~전크게신경않쓰지만~,5,1,0,디자인에서는맘에드넣었을서랍개가서로안맞아요크게신경쓰지만,-2.7022449519610223,3.648877524019489
3630,탱글티저 처음 써보는데 괜히 유명한 게 아니네요 반곱슬에 숱도 많고 잘 엉키는 머리라 머리 빗을 때마다 아팠는데 탱글티저는 힘 안 들이고 안 아프게 술술 잘 빗겨요,5,1,0,탱글티저보는데괜히유명한아니네요반곱슬숱많고엉키머리머리빗마다아팠는데탱글티저힘들이고아프게술술빗겨,-2.145721761249226,3.9271391193753873
10658,사용시 냉기 오래갑니다.,5,1,0,사용냉기오래갑니다,1.5178120352167663,5.758906017608383
67982,천원 이벤트 자주 해 주세요 아이가 이과자만 먹어요!!,5,1,0,천원이벤트자주주세요이과자만먹어요,1.8012673074373065,5.9006336537186534
57734,기존의 요가복 브랜드 레깅스만 입다가 인스타에서나 또 신생 브랜드들이 생기는거보기만하다. 밝은색 이 입고싶어서 주문해봤어요 연보라처럼 밝은색하기전에 망설이는분들한테 좋은칼라일듯해,5,1,0,기존요가복브랜드레깅스입다인스타에서나신생브랜드생기는거보기만하밝은색입고싶어서주문해봤어요연보라밝은색기전망설이는한테좋은칼라일듯해,4.475509323667048,7.237754661833523
94438,포장이 정말..배송비가 비쌈에도 불구하고 포장상태가 안좋아요..포장과는 별개로 양념장은 맛있습니다 특히 다른 음식에 매운 양념으로 쓸 수 있어서 활용도는 정말 좋아요,4,1,0,포장배송비비쌈에도불구포장상태안좋아요포장과는별개양념장맛있습니다특히음식매운양념쓸활용도좋아요,1.9214890288801967,5.960744514440099
41892,우와~ 이정도는 아니예요..평타는 되네요!,4,1,0,우와아니예요평타되네요,0.8280941335999769,5.414047066799989
21511,끌맛이네요 냉장해동하고 핏물 쓱 닦아서 드세요,5,1,0,끌맛냉장해동핏물쓱닦아서드세요,-2.0851901217881044,3.957404939105948
18685,역시빨대 빨대로 맥여볼라고구매햇어요 이 추도 넘아맘에들어요 어케해도 안새고 뒤집어도 물이ㅜ너오니까 더편란거같아요,5,1,0,역시빨대빨대맥볼라구매햇추도넘아맘들어요어케해새고뒤집어도물이니까편란,4.413379863659442,7.20668993182972
35751,개인적으로는 핑크가 더 이뻐요~ 민트로 시킬걸..ㅠ,5,1,0,개인으로는핑크이뻐요민트시킬,2.0882490628798327,6.044124531439916
46217,12일 금요일 저녁 5시쯤주문해서 13일 토요일 저녁7시에 받았습니다!! 오후 4시까지 주문해야 당일출고라 하셨는데 감사하게도 제가 주뮨한것까지 추가출고해주셨습니다!! 너무 감사합니다~~ 비싸서 망설이다가 샀는데 사길너무 잘했어요!!,5,1,0,12일금요일저녁5시쯤주문해서13일토요일저녁7시오후4시주문해야당출고하셨는데감사하게도뮨추가출고해주셨습니다감사합니다비싸서망설이다가사길,7.792059924026657,8.896029962013328
23367,금방 오네요~~~,5,1,0,금방오네요~~~,-1.0378655270803119,4.481067236459844
18587,파일박스로 아이들 책정리해서 너무뿌듯하네요~,5,1,0,파일책정리해뿌듯하네요,-0.023010940461625135,4.988494529769188
96433,크기는 남자손바닥만하고 야외설치했는데 생각보다 밝진 않음. 작동 이상없음. 귀여움.,4,1,0,남자손바닥야외설치밝진않음작동없음귀움,-3.3743577334186674,3.312821133290666
130772,엄마 드릴려고 2봉지 구매하고 한봉지는 집에 두고 먹었는데 일주일도 안되서 두 집에서 완전 다 봉지를 비워 버렸네요. 달지만 너무 달지않은 맛과 삭감이 중독성이 강한 스낵입니다~~바로 추가 구매하러 들어왔어요~,5,1,0,엄마드릴려고봉지구매봉지두고먹었는데일주일안되서봉지비워버렸네요않은맛삭감중독성강한스낵추가구매하러들어왔어요,2.7041595559865343,6.352079777993267
145776,생각했던거보다 좀 알긴 하지만 얇아서 디테일이 좋을 거 같아요,5,1,0,했던거보다알긴얇아서디테일이좋을,-0.5670944377535754,4.716452781123213
33766,후기처럼 손가락 아플정도로 이음새 끼우는 것이 견고해요.,5,1,0,후기손가락아플이음새끼우는견고해요,-2.382882027380256,3.8085589863098717
99410,생각보다 너무 커서 놀랬어요,5,1,0,커서놀랬어요,0.3535998347952781,5.176799917397639
50082,포장이 엉망이라 다 섞이고 뚜껑은 빠져있고 ....그냥 상자에 막넣으셨네요....ㅡㅡ;,5,1,0,포장엉망섞이고뚜껑빠져있고상자막넣으셨네요;,-8.04474516351546,0.9776274182422702
125624,가습량이 생각보다 많아서 만족스러움,5,1,0,습량많아서만족스러움,0.8360698325600449,5.418034916280022
77706,냄새가새지않을듯해요,5,1,0,냄새새지않을듯,-1.356051201306924,4.321974399346538
124075,아이가 너무 좋아해요 그림이 이쁘니까 다른그림스티커도 사달라고하네요 치카잘하거나 밥잘먹을때 하나씩붙이고 있어요 스티커가많이 남는데 어떻게활용할지 고민이예요,5,1,0,좋아해요그림이쁘니까그림스티커달라치카잘하거나밥먹을씩붙이스티커많이남는데활용할지고민,1.444100918056068,5.722050459028034
184538,비싸긴 하네요 양에 비해,4,1,0,비싸긴양비해,-1.172072995478876,4.413963502260562
90467,설명과는 다르게 결로가 많이 생기고 마시고 난 후에 기울이면 좀 많이 흘러내리네요 그리고 차의 홀더에 들어가지 않기도 하네요,5,1,0,설명과는다르게결로많이생기마시고난기울이면많이흘러내리네요홀더들어가지않기도,-6.8603424824084716,1.5698287587957642
29605,늘 사용하는 제품인데 성남지역은 배송이 3일 걸리네요!,5,1,0,늘사용제품성남지역배송3일걸리네요,-0.9973937247774022,4.501303137611299
95272,사진 설명에 적었어요,5,1,0,사진설명적었어요,-2.066175937911123,3.9669120310444383
35091,원단이 굉장히 좋은거 같아요. 근데 색이... 사진에서 보이는 색은 절대 아니고.. 형광핑크느낌.. 수영복처럼 보여요ㅋㅋㅋ 색이 좀 많이 이상한거 빼곤 좋습니다,4,1,0,원단굉장히좋은사진보이는절대아니고형광핑크수영복보여요ㅋㅋㅋ많이이상한거빼곤좋습니다,0.7967180319438453,5.398359015971923
180592,재구매 답답해서급히요청해서봤는데 편안해졌어요,5,1,0,재구매답답해서급히요청해봤는데편안해졌어요,2.5176050017711926,6.258802500885596
5683,손이 살짝 큰데 M사이즈 잘 맞아요,5,1,0,큰데M사이즈맞아요,0.2734158695151837,5.136707934757592
108936,발열이좀심하긴하네요~뜨거워요 ㅎ,4,1,0,발열심하긴하네요뜨거워요,-1.7924003659371974,4.103799817031401
27913,1점은 귀걸이 끼우는것이ㅠ쫌 불편하네요,4,1,0,귀걸이끼우는것이쫌불편하네요,-3.45499390086151,3.272503049569245
91913,빠른 배송과 교환 진행 감사합니다.,5,1,0,빠른배송교환진행감사합니다,1.2223473985325386,5.611173699266269
108583,맨밑에 채소는 약간 시들하네요 맨밑에 아이스팩 하나 더 넣어주세요,5,1,0,맨밑채소시들하네요맨밑아이스팩넣어주세요,-2.1050192751017933,3.9474903624491033
185407,아이패드 미니5 공식온라인 구매 하자 마자 바로 케이스랑 가이드 필름 주문 해서 착용 하였어요~ 가이드가 있어서 필름 붙이기 너무나 수월 하였습니다.,5,1,0,아이패드미니5공식온라인구매하자마자케이스가이드필름주문착용하였어요가이드필름붙이기너무나하였습니다,2.5048489614939946,6.252424480746997
74001,이전 클레버메이트보다 먼지가 많이나요,4,1,0,이전클레버메이트먼지많이,-3.205970798043086,3.397014600978457
124742,바느질 꼼꼼하니 잘되있고 고급져요,5,1,0,바느질꼼꼼하니되있고고급져요,1.3394105771060447,5.669705288553022
19448,수부지인데 턱쪽이 각질이너무일어나고 건조해서 밤에 바르고 자요 대신 지성이라 아침엔 안쓰고 저녁에만 써요 다음날 촉촉해지구 무엇보다 트러블흉터 사라져요 배송도 하루만에 오구 할인 많이 햌ㅅ음 좋겠어요,5,1,0,부지턱쪽각질일어나고건조해서밤바르고대신지성아침저녁에만써요날촉촉해지구트러블흉터사라져요배송하루오구할인많이햌ㅅ음좋겠어요,1.109358805828141,5.55467940291407
51704,재구매 와따 겁나게 두꺼워 부러구마이 튼튼하당께.,4,1,0,재구매따겁나게두꺼워부러마이튼튼하당께,1.001400560357185,5.5007002801785925
5082,귀여운데 냥이가 하질 않네요;;,5,1,0,귀여운데냥하질;;,-1.3815357181006265,4.309232140949687
10729,본체전원이 태양전지방식인점 장점! 밧데리교체툴도 락너트렌치로 가능한점 장점! 센서크기는 타제품에비해 조금크고 무게도 더 나가는듯합니다. 그리고 센서표기 압력이 1-2psi정도 낮은듯 하네요. 내구성은 좀더 사용해봐야 알겠구요.,4,1,0,본체전태양전지방식장점밧데리교체툴락너트렌치가능한장점센서타제품비해크고무게나가는듯센서표기압력1-2psi낮은듯구성은좀더사용해봐야알겠구요,0.7046968970256152,5.352348448512807
111665,간접등 좋아요~~~ 설치가 간단하네요... 단 양면테이프 잘 안되서 보강해야해요,4,1,0,간접좋아요~~~설치간단하네요단양면테이프안되서보강해야,4.193019668083828,7.096509834041913
104905,동하요아주,5,1,0,동하,0.0,5.0
23710,리뷰 남긴다로 입니다 깔별로 다 샀거든요 티팬티가 아무렴 섹시하고 바지입어도 티 하나도 안나고 좋지요 ^^,5,1,0,리뷰남긴다로깔별로샀거든요티팬티아무렴섹시하고바지입어도티안나좋지요^^,-11.456669383450292,0.0
108182,처음 배송이 왔을 때 500매 중에 100매만 와서 문의드렸는데 신속하게 다시 400매 보내주심으로서 해결되었어요.,4,1,0,배송왔을500100문의드렸는데신속하게400보내주심해결되었어요,-1.1141595312683312,4.442920234365834
107302,하단에 꼽는 부분이 너무 허술해요. 그거 빼곤 좋아요,4,1,0,하단꼽는술해그거빼곤좋아요,4.5452098026513355,7.272604901325667
80594,괜찬하요...배송빨라요.,5,1,0,괜찬하배송빨라요,1.668642164632832,5.834321082316416
163840,부품만 있으면 작업해서 원상복구했네요... 너무 얇아서 용접하기 빡씨져....,5,1,0,부품있으면작업원상복구했네요얇아서용접빡씨져,-1.845913356537583,4.0770433217312085
88371,저는 왼쪽에 많이 기대고 운전하는 스타일이라 왼쪽(문쪽)에 붙여서 사용중인데 편하긴 합니다!! 사이즈가 안맞는거 빼고는 ㅠㅠ,4,1,0,왼쪽많이기대고운전스타일왼쪽(쪽)붙여서사용편하긴사이즈맞는거빼고는,1.436448998499315,5.718224499249658
35708,살이쪄서 그런지 85가 꽉 끼네요 전에 샀던거하고 같은거에요 그냥저냥 입을만합니다,5,1,0,살이쪄서그런지85꽉끼네요샀던거하고같은거에요냥입을만,-3.269604629797476,3.365197685101262
8725,젖꼭지가 하나 불량이라서 판매자님께 문의하니 각시밀 AS센터 번호 알려주셔서 다음날 바로 새제품으로 배송 받았어요. 대응이 신속하게 진행되서 좋네요 언니한테 기계만 받아서 다른거필요없이 여기서 부속품만 사서 바로 쓸 수 있는 상품이네요,4,1,0,젖꼭지불량이라서판매님께문의하니밀AS센터번호알려주셔서날새제품배송받았어요대응신속하게진행되서좋네요언니한테기계받아서다른거필요없이부속품사서쓸상품,-0.9367909190710856,4.531604540464457
153675,사이즈 딱좋나요. 약간 원단이 반짝거리는 게 있습니다!,5,1,0,사이즈딱좋나요원단반짝거리는,-1.322020356408279,4.3389898217958605
74133,빠른배송 감사합니다. 다좋은데 화력이 쌔다보니 불붙이는 전기톡톡이가 녹아서 달라붙어서 작동을 안하네요 ㅠ.ㅜ 혹시 이것도 a.s 대상이 되는지 모르겠네요,5,1,0,빠른배송감사합니다좋은데화쌔다보불붙이는톡톡녹아서달라붙어서작동as대상되는지모르겠네요,-3.4782527851077227,3.260873607446139
103930,위가 안 좋아서 구매했어요 냄새는 썩 안 좋지만 못 먹을정도는 아니예요 컵에 따라 마시는 것보다 봉지채 먹는게 더 낫네요,5,1,0,좋아서구매냄새썩좋지만먹을아니예요컵마시는봉지채먹는게낫네요,1.283811714002594,5.641905857001297
62949,배송 오래 걸릴줄 알았는데 일주일 정도 걸렸습니다,4,1,0,배송오래걸릴줄알았는데일주일걸렸습니다,-3.4112689612106,3.2943655193946997
169887,두말하면잔소리징케 좋아예,4,1,0,두말하면잔소리징케아예,-3.5635206958539136,3.2182396520730436
28406,잇는거랑 없는거랑 차이가 엄청나네요 !,4,1,0,잇는거랑없는거랑차이엄청나네요,-2.519559639087759,3.740220180456121
73753,"핸드타올 사이즈 확인 후, 케이스 주문해서 사용하고 있습니다. 주로 기름이나 물기를 제거할 때 사용하는데, 잘 찢어지지 않고 먼지가 묻어나지 않아서 매우 만족하고 있습니다.",5,1,0,핸드타올사이즈확인케이스주문사용주로기름물기제거사용찢어지지먼지묻어나지않아서매우만족하고,2.6840278312098276,6.342013915604914
191127,사진과 같아요. 생각보다 컵이 날씬한 편이예요. 잘 쓸것 같아요.,5,1,0,사진컵날씬한쓸것,-0.9851443056805484,4.507427847159725
184017,여전히 잘 쓰고 있어요~이걸로 세안하고 나면 좁쌀이 잘짜져요,5,1,0,세안나면좁쌀짜져요,-1.1502968435786936,4.424851578210653
42810,잘되네요 별로 힘들지 않게 작업 할 수 있어요,4,1,0,되네요별로힘들지않게작업,-3.77120443359127,3.114397783204365
43349,벌써몇번째인지몰라요~~,5,1,0,벌써몇번째몰라요,0.1442664710103997,5.0721332355052
180339,상품 잘 받았습니다~유리닦이 용으로는 딱이네요~^^,5,1,0,상품유리닦이으로는딱이네요~^^,0.7212956744631517,5.360647837231576
179586,깔별로 구입해서 가족별로 하나씩 이뿌네요~,5,1,0,깔별로구입가족별로씩이뿌네요,-11.004532533226861,0.0
142221,모두 기스난데없이 잘받았습니다.,5,1,0,스난데없이,-0.2464676914210856,4.876766154289458
3622,뭐 물건 자체는 좋았습니다... 그런데 같이 주문했던 보드마카가 일부가 새어나와있더군요...,5,1,0,물건자체좋았습니다주문했던보드마카일부새어나와있더군요,0.4169160242037213,5.208458012101861
66043,4계절용이라고 하셨는데 생각보다 좀 얇더라구요 구멍이 잘 날것같아서 별하나뺐어요,4,1,0,4계절용이하셨는데얇더라구요구멍날것같아서별하나뺐어요,-0.07350573209546585,4.963247133952267
196518,"잘받았습니다,파손없어요",5,1,0,파손,-1.5065493527990856,4.246725323600457
67834,과일 보관용으로 구매했어요~ 6개 샀는데 색깔별로 용도 지정해서 쓰려구요~,4,1,0,과일보관구매색깔별로용도지정쓰려구요,-5.01723806754858,2.49138096622571
197269,그나마 우리냥이가 잘먹는 파우치에요 ㅋㅋㅋ,5,1,0,그나마냥먹는파우치ㅋㅋㅋ,-0.20453981696486268,4.897730091517569
152399,젖꼭지를 모두 같은사이즈로 시켰는데 구멍이 넓은게 있는것 같아요,4,1,0,젖꼭지사이즈구멍넓은게있는것,-2.795753422539335,3.6021232887303327
66470,쓰던것이 짱입니다요,5,1,0,쓰던것이짱입니다요,-0.024221853259902282,4.987889073370049
126210,"잘쓰겠습니다. ㄴ뭉ㅅ늣ㄱ머믁ㄷ쇼그ㅏ7더ㅡ56더ㅡ643ㅡㅈ3ㅡ47,6643ㅡㅏㅁ6ㅡ,62,ㅈ6,,67263ㅈ6,236,3263ㅡ6ㅡㅈ6ㅜㅈㄷ구ㅛㅅㅈㄱ둊ㅈ4ㅜㅛ죠4ㅜㅛㅜㅈ4ㅜㅈ4ㅜㅛㅈ4ㅛㅜ",5,1,0,"잘쓰겠습니다ㄴ뭉ㅅ늣ㄱ머믁ㄷ쇼그ㅏ7ㅡ56ㅡ643ㅡㅈㅡ47,664ㅡㅏㅁㅡ62ㅈ,,67263ㅈ6,236,326ㅡㅡㅈㅜㅈㄷㅛㅅㅈㄱ둊ㅈ4ㅜㅛ죠4ㅜㅛㅜㅈ4ㅜㅈ4ㅜㅛㅈ4ㅛㅜ",1.514174574585536,5.757087287292768
51361,신축성이 생각했던것만큼 쫘악 늘어나지는 않네요. 제가 조금 작게 주문했나봐요,5,1,0,신축성했던것만큼쫘악늘어나지는작게주문했나봐요,-3.257471557911394,3.371264221044303
176279,말할 것 없이 너무 좋습니다 좁쌀도 꺼내기 편하도록 속커버에 지퍼로 되어있고 정말 시원하게 잘 사용중입니다 다만 아쉬운 점은 사은품으로 받은 면커버2개는 땀흡수가 적게되어 가능하면 다른 커버를 구매하시는 것이 현명할 것 같습니다,5,1,0,좋습니다좁쌀꺼내기편하도록커버지퍼되어있고시원하게사용아쉬운사은품받은커버개는땀흡수적게가능하면커버구매하시는현명할,9.32769637989561,9.663848189947805
4764,만능은 아닌것 같네요 그냥더냥,4,1,0,만능아닌것냥,-1.1737405297183114,4.413129735140844
141958,라볶이 ㅋㅋ 초등학교중학교때 문방구에서 많이 사먹었었던거라 구입하였습니다ㅋㅋ 유통기한은 2020.10.09 까지 하는거 받았어요,5,1,0,라볶이초등학교중학교문방구많이사먹었었던거라구입하였습니다유통기한2020.1009하는거받았어요,3.335283743532886,6.667641871766444
9686,보완성이라고 해야하나? 뜨거운게 밖으로 전달되서 그릇을 잡지 못하는게 아쉬워요 재질이 그래서 그런가바여 그래도 이쁘고 좋아요,5,1,0,보완성이라고해야하나뜨거운게밖전달되서그릇잡지하는게아쉬워요재질가바이쁘고좋아요,2.9300667954547754,6.465033397727387
128517,잘 닦이고 좋은데 소리가 좀 나네요,4,1,0,닦이고좋은데소리나네요,0.16404004218787815,5.082020021093939
114388,봄 한철 잘 입을수 있을꺼 같아요^^,5,1,0,봄한철입을수있을꺼^^,-0.4458605008557348,4.777069749572132
178035,아기가 불편해해서 잘 안씁니다 ㅠㅠ 등센서가 심해서 그런가봐요..,5,1,0,불편해센서심해서가봐요,-7.080388938613733,1.4598055306931337
39137,생각보다작아요ㅜㅜ하나더사야할듯 1인분짜리 뚝배기에요,5,1,0,작아요더사야할듯인분짜리뚝배기,-4.273954590988542,2.863022704505729
167472,배송느림.맛은있어요.,4,1,0,배송느림맛,-4.074320999406347,2.9628395002968264
44525,생각보다신축성이너무좋아크네요한단게작은싸이즈로주문,4,1,0,신축성아크네한단작은싸이즈주문,0.585047805434997,5.292523902717498
187516,페인트칠하려구 시켯어요!,5,1,0,페인트칠하려구켯,-0.7546592977541465,4.622670351122927
51836,늘어나지도않고 계속짱짱!,4,1,0,늘어나지도짱짱,0.9077120208003177,5.453856010400159
70267,"나쁘지 않습니다. 10kg짜리 PVC 4개를 주문했는데, PVC 겉면에 뭔가 좀 묻어온 건 PVC제품 특성 상 어쩔 수 없는 문제라고 봅니다. 전체적으로 상당히 쓸 만한 제품이네요.",5,1,0,나쁘지않습니다kg짜리PVC4주문PVC겉면뭔가묻어온PVC제품특성상어쩔없는봅니다전체상당히쓸제품,-7.075285198106452,1.462357400946774
157265,좀 커서 옷핀으로 고정했어요,4,1,0,커서옷핀,-0.7876821768560517,4.606158911571974
37564,사진그대로에요~~ 2개동시 충전 가능하구요~~,5,1,0,사진그대로동시충전가능하구요,-0.37525363018188973,4.812373184909055
163806,아직 안줫지만 일단 외관은 귀여운데 좀작은느낌이??..,4,1,0,안줫외관귀여운데작은??..,-0.4245486176789653,4.787725691160517
151987,작아서 오히려 붙이기 조심스럽네요,5,1,0,작아서붙이기조심스럽네요,-1.2446466589528575,4.377676670523571
180480,오오오우어우요튜요튜우여,5,1,0,오오오우어우튜요튜우,0.6714529034315788,5.335726451715789
27196,처음에 문자가 잘못갔던건지 30분 정도 기다렸던거같아요~ 톡톡 보내고나서 바로 문자 받았구용. 친구랑 같이하려고 샀던거라 조금 급한 마음이 없잖아 잇엇던거같아요.,4,1,0,문자갔던30분기다렸던거톡톡보내고나서문자받았구친구같이하려고샀던거라급한마음없잖아잇엇던거,2.039950589889454,6.019975294944727
